id,vname,query,duration,gt_s,gt_e,pred_s,pred_e,iou
29190,v_9wtMJoqGTg0.mp4,""" The girl knees on the bar.""",89.28,16.52,17.86,30.6,54.8,0.0
29191,v_9wtMJoqGTg0.mp4,""" The girl stands on the bar.""",89.28,18.3,21.43,14.3,27.9,0.23014705882352937
29192,v_9wtMJoqGTg0.mp4,""" The girl lifts off the bar and land on edge of the bar.""",89.28,21.87,29.46,30.3,74.5,0.0
29193,v_9wtMJoqGTg0.mp4,""" The girl back flips three times.""",89.28,29.02,33.03,52.5,77.0,0.0
29194,v_9wtMJoqGTg0.mp4,""" The girl takes two steps and front flips.""",89.28,34.37,38.84,13.3,47.9,0.1291907514450869
29195,v_9wtMJoqGTg0.mp4,""" The girl lifts of the bar and lands in the same position.""",89.28,38.84,40.62,13.9,37.6,0.0
29196,v_9wtMJoqGTg0.mp4,""" The girl turns, jumps in place, and back flips.""",89.28,40.62,50.89,20.3,30.4,0.0
29197,v_9wtMJoqGTg0.mp4,""" The girl turns and spins with hands raised.""",89.28,52.23,57.14,20.8,30.0,0.0
29198,v_9wtMJoqGTg0.mp4,""" The girl steps forward, jumps and turns.""",89.28,58.03,66.96,0.0,12.9,0.0
29199,v_9wtMJoqGTg0.mp4,""" The girls steps forward and front flips and lands at the edge.""",89.28,64.28,71.87,45.6,83.9,0.19817232375979119
29200,v_9wtMJoqGTg0.mp4,""" The girl back flips three times off the bar and lands on a blue mat.""",89.28,83.03,89.28,0.0,15.6,0.0
29201,v_-v-Zail6TNw.mp4,"""An eight year old girl is playing a harmonica on a stage.""",32.11,0,30.35,0.0,30.1,0.9917627677100495
29202,v_-v-Zail6TNw.mp4,""" The camera zooms in on the girl as the girl begins to play harder and harder, taking deeper and deeper breaths.""",32.11,9.79,12.52,20.8,30.0,0.0
29203,v_-v-Zail6TNw.mp4,""" The girl stops playing, takes a look to her left really quickly, then beings to smile while looking at the camera and clapping.""",32.11,30.35,32.11,0.0,30.2,0.0
29204,v_c4f6d1GRDEw.mp4,"""A man is seen standing in front of a table holding up a bar of wax and other objects.""",179.05,0,35.81,143.3,160.6,0.0
29205,v_c4f6d1GRDEw.mp4,""" He pushes the wax into a sander and begins using it on a ski board.""",179.05,35.81,115.49,12.9,21.9,0.0
29206,v_c4f6d1GRDEw.mp4,""" He moves the sander all along the board and ends by showing it off to the camera.""",179.05,108.33,176.36,0.0,45.6,0.0
29207,v_Eilil6FZhK8.mp4,"""peolpe are running wearing stilts in an avenue.""",218.89,0,68.95,0.0,21.6,0.3132704858593184
29208,v_Eilil6FZhK8.mp4,""" man is interviewing an old woman in the sreet.""",218.89,45.97,56.91,0.0,26.6,0.0
29209,v_Eilil6FZhK8.mp4,""" man is doing a high jump above a car in street.""",218.89,64.57,68.95,0.0,10.0,0.0
29210,v_Eilil6FZhK8.mp4,""" man is laying down in a wooden table and other man jumps above the table.""",218.89,72.23,79.89,0.0,20.0,0.0
29211,v_Eilil6FZhK8.mp4,""" men are jumping side to side wearing stilts.""",218.89,79.89,90.84,30.0,65.9,0.0
29212,v_Eilil6FZhK8.mp4,""" man is helping a woman wear the stilts and walks in a gym room playing basketball with oher players.""",218.89,90.84,164.16,24.3,43.5,0.0
29213,v_Eilil6FZhK8.mp4,""" people are in sreet wearing stilts and running and jumping .""",218.89,165.26,179.49,30.2,34.5,0.0
29214,v_Eilil6FZhK8.mp4,""" man are sitting around a bench in street outside a restaurant.""",218.89,169.64,174.01,160.3,206.5,0.09458874458874471
29215,v_Eilil6FZhK8.mp4,""" team are jumping in stilts in the roofed gym.""",218.89,182.77,204.66,0.0,27.6,0.0
29216,v_htKhaMfxxrM.mp4,"""An opening scene with a child with a light saber deflecting lasers as they hit the wall to introduce a show.""",188.25,0,4.71,26.8,34.4,0.0
29217,v_htKhaMfxxrM.mp4,"""  A man in a blue t-shirt and glasses is standing in front of an old telephone booth and explains to his followers on Youtube how he had gone to the hospital to fix a damaged knee from an arm wrestling match.""",188.25,5.65,98.83,4.7,19.9,0.15138638053755443
29218,v_htKhaMfxxrM.mp4,"""  Then a video is shown of the incident where he damaged his knee at an arm wrestling match as these two men sit at a table with a referee overlooking as the man in the glasses at the end of the match falls off his chair and walks off stage.""",188.25,99.77,188.25,56.3,126.4,0.20181887078438812
29219,v_wCGpPDYfs-s.mp4,"""A band is playing music, while a woman in gray suit is singing, and behind her is a man in black suit is also singing, the guy in green shirt is playing the drum, the people in the big room are dancing and singing while others are sitting, two people are talking in one corner while the singing and dancing continue.""",197.81,0,146.38,32.3,61.5,0.19948080338844107
29220,v_wCGpPDYfs-s.mp4,""" The guy in green shirt plays the drums.""",197.81,140.45,197.81,132.2,170.0,0.4503886602652036
29221,v_mdJHGKABLhU.mp4,"""A man and a woman are smiling in a picture.""",60.35,6.34,9.96,26.4,49.8,0.0
29222,v_mdJHGKABLhU.mp4,""" Someone holds a razor over a sink.""",60.35,11.77,12.67,20.8,30.0,0.0
29223,v_mdJHGKABLhU.mp4,""" A man with shaving cream on his beard starts shaving.""",60.35,15.39,27.16,17.9,32.9,0.5288406624785839
29224,v_mdJHGKABLhU.mp4,""" Words are written on the screen.""",60.35,28.06,40.13,22.9,45.6,0.5317180616740089
29225,v_mdJHGKABLhU.mp4,""" The man continues shaving his beard.""",60.35,40.13,49.49,17.7,32.7,0.0
29226,v_mdJHGKABLhU.mp4,""" He wipes his face with a towel and smiles.""",60.35,49.49,53.41,22.9,43.9,0.0
29227,v_m3AbqJNPn-o.mp4,"""A young girl has her hair pulled back and glasses on as someone marks here cartilage.""",135.72,0,12.89,53.7,63.5,0.0
29228,v_m3AbqJNPn-o.mp4,"""Once it is marked,she begins smiling at the camera.""",135.72,12.89,45.47,40.9,59.4,0.0982584390453666
29229,v_m3AbqJNPn-o.mp4,"""The man then grabs a pair of tweezers and clips the girl's ear.""",135.72,45.47,111.29,29.6,41.7,0.0
29230,v_m3AbqJNPn-o.mp4,"""The earring is finally in and the girl begins to smile in approval and touches her other ear.""",135.72,111.97,135.72,11.4,14.4,0.0
29231,v_nMK_jVy5ZuI.mp4,"""Several clips are shown of athletes running down a large track into a pit of sand.""",183.53,0,59.65,22.4,47.5,0.4207879295892708
29232,v_nMK_jVy5ZuI.mp4,""" More people are shown running down the track performing impressive jumps as well as celebrating afterwards.""",183.53,41.29,140.4,63.7,100.5,0.37130461103824025
29233,v_nMK_jVy5ZuI.mp4,""" Several clips are shown of athletes running down the track as well as jumping over beams and waving to the audience.""",183.53,105.53,174.35,44.6,67.8,0.0
29234,v_OMlpKhvmMpA.mp4,"""A group of men are seen walking around a table filled with cups while laughing and smiling to one another.""",32.51,0,14.79,16.3,30.5,0.0
29235,v_OMlpKhvmMpA.mp4,""" One man then jumps on the table and crashes it to the floor while others run around and laugh.""",32.51,13.49,32.51,0.0,30.5,0.5232236235004614
29236,v_IjFlVNAWQec.mp4,"""A view is seen of people in the ocean.""",94.31,0,14.62,0.0,46.3,0.31576673866090715
29237,v_IjFlVNAWQec.mp4,""" The waters are rough, splashing harshly against the rocks.""",94.31,15.09,44.8,10.9,36.5,0.6315634218289086
29238,v_IjFlVNAWQec.mp4,""" The people are being knocked off their surfboards.""",94.31,45.27,94.31,14.2,24.5,0.0
29239,v_ibIRzsC9NjY.mp4,"""People are sitting on and riding camels outside.""",37.87,0.19,37.49,17.7,28.9,0.30026809651474523
29240,v_ibIRzsC9NjY.mp4,"""  A person is walking and holding a string tied to the camel's face.""",37.87,0.38,37.3,25.9,36.3,0.28169014084507044
29241,v_ibIRzsC9NjY.mp4,""" A light brown liquid is being poured into small glasses.""",37.87,30.68,32.95,13.9,27.4,0.0
29242,v_7wBrvMGZROQ.mp4,"""A man is working out on bars.""",5.04,0,5.04,10.6,21.8,0.0
29243,v_7wBrvMGZROQ.mp4,""" He has a weight attached to his belt.""",5.04,0.05,5.04,20.8,30.0,0.0
29244,v_7wBrvMGZROQ.mp4,""" He goes up and down on the bars.""",5.04,0.18,5.04,10.5,25.0,0.0
29245,v_xywGFiZ0hqs.mp4,"""In introduction with show title and website is seen.""",89.72,0,20.19,24.9,36.5,0.0
29246,v_xywGFiZ0hqs.mp4,""" A woman stands in bathroom and then places a contact lens into her eye.""",89.72,20.19,51.59,10.5,39.9,0.4796787539547334
29247,v_xywGFiZ0hqs.mp4,""" The woman then takes the contact lens back out of her eye.""",89.72,54.28,69.98,32.9,44.2,0.0
29248,v_xywGFiZ0hqs.mp4,""" The woman shows a pair of tweezers and uses them to take the contact out of her eye instead.""",89.72,75.37,88.82,10.4,35.9,0.0
29249,v_M_OPqcaCDYI.mp4,"""A group of six are on a little boat sitting waiting for the whistle to blow.""",190.45,0,56.18,60.9,76.9,0.0
29250,v_M_OPqcaCDYI.mp4,""" Once it is blown they begin to paddle as quickly as they possibly can, working very well together.""",190.45,56.18,91.42,13.8,29.9,0.0
29251,v_M_OPqcaCDYI.mp4,""" They almost hit a wall of rocks but are able to turn in time not to and are able to continue in route.""",190.45,91.42,139.03,140.4,160.4,0.0
29252,v_M_OPqcaCDYI.mp4,""" Waves, pick up and then they do hit a different wall of rock, where they turn around at to go back.""",190.45,139.03,190.45,0.0,13.0,0.0
29253,v_zTrI4pPFIlw.mp4,"""A gymnast prepares to mount a beam.""",150.09,0,18.01,44.4,93.6,0.0
29254,v_zTrI4pPFIlw.mp4,""" He mounts, then proceeds to do many flips and handsprings.""",150.09,21.76,100.56,12.6,21.6,0.0
29255,v_zTrI4pPFIlw.mp4,""" When he is finished, he dismounts.""",150.09,113.32,150.09,24.5,53.5,0.0
29256,v_UtErFzrzcqk.mp4,"""A girl hits a piñata blindfolded while the piñata goes up and down in a backyard.""",38.45,0,37.11,20.5,30.3,0.26407976286715173
29257,v_UtErFzrzcqk.mp4,""" Then, the girl take off the cloth on her eyes and smile.""",38.45,37.11,38.45,10.5,20.8,0.0
29258,v_pLJhoqTpAaI.mp4,"""A tire for a bicycle spins, and a man catches it.""",101.52000000000001,0,6.09,20.8,30.0,0.0
29259,v_pLJhoqTpAaI.mp4,""" We see a question written on paper, then a man in a bike shop as he talks.""",101.52000000000001,7.11,31.47,39.6,45.4,0.0
29260,v_pLJhoqTpAaI.mp4,""" He demonstrates how to remove the rubber of a tire from the frame and replace it.""",101.52000000000001,33.5,91.37,12.4,16.5,0.0
29261,v_pLJhoqTpAaI.mp4,""" He then talks to the camera a little longer.""",101.52000000000001,92.89,101.52,0.0,50.8,0.0
29262,v_fMRgMeDs9Ck.mp4,"""A mans hair is seen close up followed by a razor being used on the sides.""",51.67,0.26,14.72,21.5,31.0,0.0
29263,v_fMRgMeDs9Ck.mp4,""" A person is seen combing the person's hair while still using the trimmer.""",51.67,13.69,36.42,17.6,48.1,0.5469340308049985
29264,v_fMRgMeDs9Ck.mp4,""" The man's head is also seen being shaven on the side.""",51.67,36.94,50.12,19.3,48.5,0.37508111615833883
29265,v_-zfOvigQLdA.mp4,"""There's a lady swimmer diving into an indoor pool from a tall diving board while a small group of people are watching her perform.""",24.29,0,22.71,5.5,16.2,0.47115808014090704
29266,v_-zfOvigQLdA.mp4,""" The diver stands in one position first to adjust her stance and then gradually steps forward on the diving board.""",24.29,0.61,10.57,12.2,20.8,0.0
29267,v_-zfOvigQLdA.mp4,""" She jumps up high and twists her body as she makes the jump.""",24.29,10.2,12.99,10.9,21.6,0.1833333333333333
29268,v_-zfOvigQLdA.mp4,""" She ends up hurting herself on the back as she misjudges the distance from the diving board as she falls into the pool.""",24.29,12.63,23.07,5.2,15.4,0.15500839395635138
29269,v_9qNM5tNMxK4.mp4,"""There are two players wearing a red and white shirt and the other wearing black and white shirt, playing racket ball in an indoor court with a few spectators.""",207.1,0,207.1,103.6,117.9,0.0690487687107678
29270,v_9qNM5tNMxK4.mp4,""" The player in red hits the ball with a front hand swing and his opponent leaps forward to return the ball.""",207.1,10.35,62.13,13.4,29.9,0.3186558516801854
29271,v_9qNM5tNMxK4.mp4,""" The player in red continues to swing his racket in a front hand as he never fails to miss a single shot.""",207.1,53.85,171.89,23.2,37.5,0.0
29272,v_9qNM5tNMxK4.mp4,""" The player in black misses one shot, but he immediately grabs the ball and they continue to play again.""",207.1,62.13,104.58,164.5,192.4,0.0
29273,v_9qNM5tNMxK4.mp4,""" Both the players continue on a great rally without missing a shot.""",207.1,86.98,132.54,55.7,113.7,0.3477355543987507
29274,v_9qNM5tNMxK4.mp4,""" The player in red runs swiftly across the court to hit the ball back.""",207.1,105.62,140.83,103.9,129.0,0.6330896290278903
29275,v_9qNM5tNMxK4.mp4,""" Then they play five rounds continuously using back hand swings until the player in black misses a shot.""",207.1,125.29,172.93,40.9,80.6,0.0
29276,v_9qNM5tNMxK4.mp4,""" Then they begin their final round where the player in black and white ends the final shot.""",207.1,151.18,188.46,110.6,135.3,0.0
29277,v_9qNM5tNMxK4.mp4,""" They end the game by shaking hands and walk out of the court.""",207.1,184.32,207.1,58.4,92.5,0.0
29278,v_980U7SiE0Nk.mp4,"""Two girls are seen standing on a gymnasium floor in front of a large crowd.""",125.18,0,6.88,31.3,57.3,0.0
29279,v_980U7SiE0Nk.mp4,""" The girls then begin dancing around the area while twirling batons in their hands.""",125.18,5.63,125.18,0.0,41.5,0.2865473717846301
29280,v_980U7SiE0Nk.mp4,""" They continue to spin around one another and end by holding a pose.""",125.18,76.99,125.18,22.6,32.6,0.0
29281,v_79jhPh0PzWQ.mp4,"""Someone hits a bat against two balls.""",14.68,0,2.79,21.5,29.7,0.0
29282,v_79jhPh0PzWQ.mp4,""" The balls go to a loop in the ground.""",14.68,4.48,11.3,15.9,28.3,0.0
29283,v_79jhPh0PzWQ.mp4,""" They split apart and go different distances.""",14.68,11.37,14.68,13.6,22.9,0.09366869037294016
29284,v_EoYvQ_pn8KE.mp4,"""Two women sweep a floor together as a ball glides behind them.""",45.54,1.14,6.6,20.1,30.4,0.0
29285,v_EoYvQ_pn8KE.mp4,""" They sweep the floor again and one of the women stops for a second as her partner starts sweeping faster.""",45.54,7.51,16.62,26.6,43.2,0.0
29286,v_EoYvQ_pn8KE.mp4,""" They sweep the floor again with one woman furiously sweeping towards the end as her partner stops for a second and looks up.""",45.54,17.08,32.1,20.1,30.0,0.6591211717709718
29287,v_EAp9xQx2o6k.mp4,"""People warm out raising the hands and bending.""",68.15,0,8.52,25.3,47.0,0.0
29288,v_EAp9xQx2o6k.mp4,""" Then, people work out doing stepper workout putting a feet each time.""",68.15,8.86,39.53,13.5,30.4,0.5510270622758395
29289,v_EAp9xQx2o6k.mp4,""" After, people turn before step on the stepper.""",68.15,39.53,68.15,20.4,30.4,0.0
29290,v_3zjhYw-TVQw.mp4,"""There's a man in a blue shirt and beige pants sitting in front yard on brown mulch talking about lawn and garden care.""",63.58,24.16,54.36,15.0,40.6,0.41768292682926833
29291,v_3zjhYw-TVQw.mp4,""" He points to the brown mulch and the shrub near him as he explains the do's and don'ts about lawn care.""",63.58,54.36,60.08,20.9,30.0,0.0
29292,v_D1x5KVBdiuI.mp4,"""A person is seen putting a weight on followed by a woman lifting a bar up over her head.""",197.53,0.99,63.21,38.3,77.5,0.32557835577048755
29293,v_D1x5KVBdiuI.mp4,""" Another person is seen after her lifting up a large set of weights over their heads.""",197.53,60.25,143.21,35.9,63.5,0.030286087037554747
29294,v_D1x5KVBdiuI.mp4,""" Several more people are seen lifting heavy weights over their heads while others watch on the side.""",197.53,106.67,189.63,25.5,46.6,0.0
29295,v_Yfg0bZbxjVg.mp4,"""We see two opening title screens.""",229.25,0,4.59,120.3,143.0,0.0
29296,v_Yfg0bZbxjVg.mp4,""" A lady sits on a bathtub and talks while playing with a dog.""",229.25,5.73,32.1,0.0,47.0,0.561063829787234
29297,v_Yfg0bZbxjVg.mp4,""" The lady puts the dog in the water and washes him.""",229.25,33.24,166.21,0.0,19.3,0.0
29298,v_Yfg0bZbxjVg.mp4,""" The lady adds more soap.""",229.25,137.55,142.14,0.0,46.3,0.0
29299,v_Yfg0bZbxjVg.mp4,""" The lady rinses the dog and wraps in him in a mustard orange towel.""",229.25,168.5,213.2,20.9,30.3,0.0
29300,v_Yfg0bZbxjVg.mp4,""" the lady sits and talks as the dog sits in her lap.""",229.25,214.35,223.52,39.9,67.8,0.0
29301,v_Yfg0bZbxjVg.mp4,""" The ending credits roll up the screen.""",229.25,226.96,229.25,142.4,203.7,0.0
29302,v_X5Dsemc20pg.mp4,"""A man is seen speaking to the camera while presenting various liquids and ingredients.""",190.61,0.95,63.86,140.6,166.8,0.0
29303,v_X5Dsemc20pg.mp4,""" The man mixes ingredients into a glass with fruit for several drinks while stopping to have a drink.""",190.61,45.75,139.15,0.0,154.8,0.603359173126615
29304,v_X5Dsemc20pg.mp4,""" He continues making more drinks using different ingredients and speaking to the camera.""",190.61,116.27,179.18,0.0,22.3,0.0
29305,v_6SFW4g4UVKI.mp4,"""A man's face is moving back and forth.""",32.74,0,6.55,18.1,30.8,0.0
29306,v_6SFW4g4UVKI.mp4,""" The man is shining a shoe.""",32.74,6.55,32.74,25.1,31.7,0.252004581901489
29307,v_iPk4GeFFcTQ.mp4,"""An athletic man is seen running down a long track and throwing a javelin off into the distance with others measuring his throw.""",78.09,0,33.97,21.2,31.1,0.2914336178981455
29308,v_iPk4GeFFcTQ.mp4,""" The man walks away and high fives a man in the crowd while his score is shown and another steps up to the side.""",78.09,26.94,76.53,20.2,30.6,0.06497425883188354
29309,v_wUsmKmxxHYQ.mp4,"""A woman is seen speaking to the camera while a woman swims back and fourth in the pool behind her.""",176.73,4.42,92.78,22.0,119.9,0.6129199861447869
29310,v_wUsmKmxxHYQ.mp4,""" Clips are then shown close up on how to perform proper swimming techniques while the camera interments with the woman speaking.""",176.73,67.16,172.31,145.4,160.0,0.13884926295767944
29311,v_fhtNAMK0Vqk.mp4,"""A man wearing a cowboy hat, sunglasses and yellow latex gloves is standing next to a horse in a stable.""",27.7,2.91,6.93,14.2,25.9,0.0
29312,v_fhtNAMK0Vqk.mp4,""" He is using a blow dryer to dry the horse's wet body.""",27.7,6.93,13.99,15.5,29.9,0.0
29313,v_fhtNAMK0Vqk.mp4,""" He moves the blow dryer back and forth all over the horse's back to dry it.""",27.7,13.99,26.18,20.4,30.4,0.35222425350396114
29314,v_fhtNAMK0Vqk.mp4,""" He is also uses a scrubbing brush on the horse's back to clean the horse.""",27.7,26.18,27.7,20.8,30.0,0.1652173913043478
